Category,Blog Rank,Blog Name,Blog Link,Common Hashtags,Username,Top User Tag,User Page Link,Display Name,Status,Date of Birth,Gender,Blood Type,Originally From,Current Location,Occupation
parenting elementary+,88,場面緘黙（かんもく）でも大丈夫！支援級の子供と母ハルカの凸凹道,https://ameblo.jp/tsuneq323/,"['不登校', 'MIU404', 'Amebaブログ20周年', 'アンナチュラル', '', '', '', '', '', '']",tsuneq323,FALSE,https://www.ameba.jp/profile/general/tsuneq323/,ハルカ,,,女性,,,,
parenting elementary+,89,難あり娘の大学生活と、振り回され母の人生奮闘記,https://ameblo.jp/smm0307/,"['小学2年生', 'アラフォー主婦', '小学生', '女の子ママ', 'ADHD', '', '', '', '', '']",smm0307,FALSE,https://www.ameba.jp/profile/general/smm0307/,konomi,,,女性,O,,,
parenting elementary+,90,うなぎママの小学生ママLIFE〜小学生育児に奮闘する毎日〜,https://ameblo.jp/unagimama-blog/,"['副作用', '子供服', 'PR', '喘息', '喘息発作', 'ダイエット', '逃げるが勝ち', '', '', '']",unagimama-blog,TRUE,https://www.ameba.jp/profile/ameba/unagimama-blog/,うなぎママ,,,女性,,,,
parenting elementary+,91,子供服沼どっぷりブログ～♪,https://ameblo.jp/mimi1224mari/,"['ステップファミリー', '年下夫', '義実家', '専業主婦', '経営者', '6人兄弟姉妹', '義父', '']",mimi1224mari,FALSE,https://www.ameba.jp/profile/general/mimi1224mari/,イヴやん,既婚,,女性,,,埼玉県,主婦／主夫
parenting elementary+,92,中学受験日記,https://ameblo.jp/twinkle0111/,"['イラスト', '発達障害', '2歳', '体操教室', '小学3年生', '創作', '', '', '', '']",twinkle0111,FALSE,https://www.ameba.jp/profile/general/twinkle0111/,yui,,,,,,,
parenting elementary+,93,上を向いて歩きたい～自閉症児の子育て～,https://ameblo.jp/happy-lucky-ll/,"['ステップファミリー', 'アラフォー主婦', '小学生', 'イラスト', '女の子ママ', '', '', '', '', '']",happy-lucky-ll,FALSE,https://www.ameba.jp/profile/general/happy-lucky-ll/,みかん畑,,,女性,,,,
parenting elementary+,94,ツル日記,https://ameblo.jp/czer50/,"['ADHD', '自閉症スペクトラム', '特別支援学校', '知的障害', '発達障害', '', '', '', '', '']",czer50,FALSE,https://www.ameba.jp/profile/general/czer50/,つる,,,男性,,,,
parenting elementary+,95,はとママお買い物日記,https://ameblo.jp/hato29/,"['発達障害', '自閉症スペクトラム', 'キャンプ', '記事デザイン', '中度知的障害', '', '', '', '', '']",hato29,FALSE,https://www.ameba.jp/profile/general/hato29/,はとこ,,,女性,,,,
parenting elementary+,96,アラフォーママの秘密の日記,https://ameblo.jp/torikotori1019/,"['子猫', '白猫', '夏休み', '三姉妹', '特訓', '気持ち悪い', 'PR', '主婦', '三女', '']",torikotori1019,FALSE,https://www.ameba.jp/profile/general/torikotori1019/,もく,,,,,,,
parenting elementary+,96,進学校へ通っていた息子と娘が通信制高校へ編入と転学しました。,https://ameblo.jp/maki46494646/,"['小学生', '女の子ママ', '小学4年生', '夏休み', 'アラフィフ女子', '', '', '', '', '']",maki46494646,FALSE,https://www.ameba.jp/profile/general/maki46494646/,にこ358,,,女性,,,,
parenting elementary+,98,自閉っ子とのスペクトルな日々〜☆はじめの一歩☆〜,https://ameblo.jp/you2796/,"['思春期', '高校生', '子連れ婚', 'ステップファミリー', '反抗期', '', '', '', '', '']",you2796,FALSE,https://www.ameba.jp/profile/general/you2796/,うー,,,女性,,,,
parenting elementary+,99,#不登校の親になりました。,https://ameblo.jp/sydnybondai/,"['お受験', 'ワーママ', '小学校受験', '沖縄旅行', '記事デザイン', '6歳', '私立小学校', '娘', '', '']",sydnybondai,FALSE,https://www.ameba.jp/profile/general/sydnybondai/,人生イロイロ,,,女性,,,,
parenting elementary+,100,みらい まどかの勉強が好きな子を育てるエデュライフ,https://ameblo.jp/mcreators-mirai/,"['長女', '長男', '仕事', '鬱', '病院', '出勤', '情緒不安定', '親のエゴ', '子供', '履歴書']",mcreators-mirai,FALSE,https://www.ameba.jp/profile/general/mcreators-mirai/,みらい まどか,,,女性,,,東京都,
